
##################################################
Entropy Ratio = 0.1
##################################################

==================================================
Label Mapping Summary:
Global ID = 0  | from: Cluster_0: '2', Cluster_5: '2', Cluster_7: '2'
Global ID = 74 | from: Cluster_10: 'f'
Global ID = 75 | from: Cluster_10: 'g'
Global ID = 76 | from: Cluster_10: 'i'
Global ID = 77 | from: Cluster_10: 'j'
Global ID = 78 | from: Cluster_10: 'l'
Global ID = 79 | from: Cluster_10: 'm'
Global ID = 80 | from: Cluster_10: 'n'
Global ID = 81 | from: Cluster_10: 'o'
Global ID = 82 | from: Cluster_10: 'q'
Global ID = 83 | from: Cluster_10: 'r'
Global ID = 84 | from: Cluster_10: 's'
Global ID = 85 | from: Cluster_10: 't'
Global ID = 86 | from: Cluster_10: 'u'
Global ID = 87 | from: Cluster_10: 'v'
Global ID = 88 | from: Cluster_10: 'w'
Global ID = 89 | from: Cluster_10: 'x'
Global ID = 90 | from: Cluster_10: 'y'
Global ID = 91 | from: Cluster_10: 'z'
Global ID = 92 | from: Cluster_12: 'automobile'
Global ID = 93 | from: Cluster_12: 'bird'
Global ID = 94 | from: Cluster_12: 'cat'
Global ID = 95 | from: Cluster_12: 'deer'
Global ID = 96 | from: Cluster_12: 'dog'
Global ID = 97 | from: Cluster_12: 'frog'
Global ID = 98 | from: Cluster_12: 'ship'
Global ID = 99 | from: Cluster_12: 'truck'
==================================================

